"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000038375.15",3670.53408177366,-0.708353179737978,0.267447762709119,0.000348906413571193,0.0193423275964408
"ENSMUSG00000027605.18",10837.155735079,1.15837414936086,0.347145380463943,3.14625480082806e-05,0.00309807089863356
"ENSMUSG00000048486.6",1012.15598573862,-0.546587772767966,0.241566412793006,0.00109866699519944,0.0437014970604614
"ENSMUSG00000017754.13",2546.14831434891,1.22523320345635,0.211632051482513,3.43918934626257e-10,2.30605834212968e-07
"ENSMUSG00000027678.17",822.497015732166,0.427481738981834,0.163103454298524,0.000611764152197677,0.027877835039144
"ENSMUSG00000027502.11",1719.50847854228,-0.492635307750004,0.207574472492813,0.000938198034708966,0.0384033910660958
"ENSMUSG00000087382.7",100.523094689514,-1.35914699825872,0.520720444577975,0.000287556270463713,0.0168011611800811
"ENSMUSG00000027577.14",439.975309116525,1.73166974328021,0.539071745464529,4.80968092071806e-05,0.00423281981528944
"ENSMUSG00000062515.3",250.433420087203,-1.07054227385952,0.248376919581244,7.35707256694005e-07,0.000156962028507701
"ENSMUSG00000027820.12",1258.28876965924,0.908381454441542,0.217622857205224,1.45183460129453e-06,0.000268990566063529
"ENSMUSG00000027792.11",3536.72701283181,0.507709918061095,0.20047092588684,0.0006313705309915,0.0284036052616336
"ENSMUSG00000028076.12",4206.36774157715,0.441476638971345,0.179270899357128,0.000893896745336597,0.0368682155715358
"ENSMUSG00000027952.16",2104.64110332257,0.778240465375865,0.286423347418573,0.000276852599544476,0.0165887721454713
"ENSMUSG00000046280.9",148.71655394301,0.987719156173203,0.382984461834644,0.000346346939166338,0.0192763290529692
"ENSMUSG00000043165.7",51.043883408937,-0.146971739442461,0.316327539102354,0.000131936380147554,0.00982960935903547
"ENSMUSG00000068877.12",3554.04328921996,-0.0389971359100947,0.139662634677016,2.50713544611184e-06,0.000430524075813424
"ENSMUSG00000015750.15",860.182396653472,0.392245567124129,0.162418411981799,0.00118772929526728,0.0467162463873145
"ENSMUSG00000038092.6",1021.42399051461,-0.0128686578620314,0.131780702599557,1.40468520894807e-05,0.00169054465189725
"ENSMUSG00000027848.12",194.458870828226,-0.76904032345885,0.356504262580288,0.00105899809907004,0.0427270837621928
"ENSMUSG00000068747.14",425.710062660132,-0.706006290561901,0.2480235449411,0.000195848358360789,0.0128267010887361
"ENSMUSG00000040412.17",156.758801870457,-1.42416389742671,0.52643436566366,0.000217151900548641,0.0138212855584227
"ENSMUSG00000027965.15",101.566805922297,-1.43758982047353,0.43702514018597,3.64427118471914e-05,0.00347618618341008
"ENSMUSG00000023057.5",858.57789490589,-0.984161237791547,0.161417961424325,5.61925205313332e-11,6.08651447385926e-08
"ENSMUSG00000028024.14",3349.13158252425,0.85495413467662,0.223087538195677,6.03718777430422e-06,0.000809615629047406
"ENSMUSG00000041220.10",6639.25000584578,1.39935901134898,0.357570110401479,3.68971565237069e-06,0.00054119673021908
"ENSMUSG00000027983.13",404.710296901642,-0.0532488004301163,0.147210271906172,0.000303200207347274,0.0174958826972684
"ENSMUSG00000106069.1",96.67327492836,1.97847862549557,0.709051541519703,0.00016845917790851,0.011459293160047
"ENSMUSG00000074207.10",40427.923494651,0.378227323437201,0.127770097850879,0.000284390655636884,0.0167552503013513
"ENSMUSG00000041261.9",2145.54043190421,0.56020548968053,0.147257836983528,9.05028321621599e-06,0.00115851852697761
"ENSMUSG00000028238.6",350.769626359907,1.23054921557384,0.285734050032685,7.52013086121599e-07,0.000158046212920571
"ENSMUSG00000073830.11",724.441043374906,-0.0163897782883278,0.132368192445734,3.38837041772925e-05,0.0032904581966928
"ENSMUSG00000078672.2",25781.9233109692,-0.0315510368807572,0.136615795689641,9.48131507563545e-09,3.60828101567629e-06
"ENSMUSG00000066154.11",57420.0232039581,-1.33279277054762,0.546535376741679,0.00042643415736629,0.0219949427467939
"ENSMUSG00000066153.2",2019.86506039694,-0.0719028466243193,0.163005213063248,2.56338072793601e-08,9.25511898206846e-06
"ENSMUSG00000028359.4",228.281152332869,2.30108329014204,0.381673299517596,7.77524170598973e-11,7.2988785641361e-08
